city,date,temp_max,temp_min,temp_avg,wind_speed,precipitation,humidity,data_source,danger_label,risk_level
tunisia,2023-05-04,25.0,13.0,19.1,22.2,0.0,69.8,historical,0,Green
tunisia,2023-05-05,25.0,14.0,19.8,16.6,0.005,69.1,historical,0,Green
tunisia,2023-05-06,27.0,14.0,21.1,20.6,0.0,65.9,historical,1,Yellow
tunisia,2023-05-07,29.7,19.0,22.1,27.4,0.011,73.3,historical,1,Yellow
tunisia,2023-05-08,20.0,18.0,19.0,18.4,2.198,86.1,historical,0,Green
tunisia,2023-05-09,22.0,16.0,18.4,24.3,3.177,86.1,historical,0,Green
tunisia,2023-05-10,27.0,16.0,20.4,27.7,0.003,67.4,historical,1,Yellow
tunisia,2023-05-11,26.1,16.0,20.3,24.0,0.0,57.5,historical,1,Yellow
tunisia,2023-05-12,25.4,17.0,20.2,27.6,5.639,78.3,historical,1,Yellow
tunisia,2023-05-13,24.0,18.0,20.6,20.4,0.119,82.6,historical,0,Green
tunisia,2023-05-14,19.9,16.0,17.7,25.7,3.382,82.6,historical,0,Green
tunisia,2023-05-15,18.1,14.0,16.1,27.7,7.908,84.0,historical,0,Green
tunisia,2023-05-16,23.0,16.9,19.2,41.0,0.073,63.9,historical,1,Yellow
tunisia,2023-05-17,24.9,15.0,19.6,29.3,0.0,56.5,historical,0,Green
tunisia,2023-05-18,24.0,16.0,19.4,24.0,0.011,69.3,historical,0,Green
tunisia,2023-05-19,21.0,16.0,18.5,24.1,0.785,84.6,historical,0,Green
tunisia,2023-05-20,22.0,15.2,18.1,31.6,8.191,87.5,historical,0,Green
tunisia,2023-05-21,23.0,17.0,19.0,31.6,0.306,75.2,historical,0,Green
tunisia,2023-05-22,23.0,17.0,19.3,20.4,1.911,77.7,historical,0,Green
tunisia,2023-05-23,24.0,15.0,20.4,21.4,0.0,76.3,historical,0,Green
tunisia,2023-05-24,24.2,18.0,20.4,20.5,0.0,75.0,historical,0,Green
tunisia,2023-05-25,23.0,16.9,19.6,22.3,0.857,81.2,historical,0,Green
tunisia,2023-05-26,25.0,18.0,21.3,24.0,0.206,74.4,historical,0,Green
tunisia,2023-05-27,28.0,17.0,22.6,16.5,0.0,59.4,historical,0,Green
tunisia,2023-05-28,29.7,16.0,22.7,20.4,0.0,66.6,historical,1,Yellow
tunisia,2023-05-29,26.5,18.0,21.2,27.6,6.12,75.6,historical,1,Yellow
tunisia,2023-05-30,25.0,17.9,20.1,18.2,0.447,84.8,historical,0,Green
tunisia,2023-05-31,25.0,16.8,20.2,16.4,6.721,81.8,historical,0,Green
tunisia,2023-06-01,24.0,18.0,19.9,16.4,12.435,86.8,historical,0,Green
tunisia,2023-06-02,26.0,16.8,21.9,14.8,0.034,74.9,historical,0,Green
tunisia,2023-06-03,28.0,19.0,23.8,16.6,0.0,69.2,historical,0,Green
tunisia,2023-06-04,25.1,20.0,22.8,16.5,0.19,74.5,historical,0,Green
tunisia,2023-06-05,26.0,20.0,22.6,18.3,1.508,71.6,historical,0,Green
tunisia,2023-06-06,25.0,19.8,22.3,14.8,0.001,76.0,historical,0,Green
tunisia,2023-06-07,28.0,17.0,23.1,18.4,0.005,71.5,historical,0,Green
tunisia,2023-06-08,30.0,22.8,25.2,20.7,0.01,66.6,historical,1,Yellow
tunisia,2023-06-09,31.9,22.0,25.7,20.3,0.416,70.2,historical,1,Yellow
tunisia,2023-06-10,25.0,21.0,22.7,14.7,3.432,91.0,historical,0,Green
tunisia,2023-06-11,28.9,21.0,24.7,24.7,0.0,70.6,historical,1,Yellow
tunisia,2023-06-12,32.2,20.0,25.5,20.5,0.0,61.1,historical,1,Yellow
tunisia,2023-06-13,32.0,21.0,26.2,23.8,0.022,60.7,historical,1,Yellow
tunisia,2023-06-14,27.0,20.0,22.6,22.1,6.737,79.5,historical,1,Yellow
tunisia,2023-06-15,27.0,19.8,23.4,33.4,3.778,77.3,historical,1,Yellow
tunisia,2023-06-16,28.0,20.9,24.4,35.0,0.0,65.9,historical,1,Yellow
tunisia,2023-06-17,29.0,19.0,23.8,18.3,0.0,67.1,historical,0,Green
tunisia,2023-06-18,32.0,18.4,26.0,24.1,0.196,60.4,historical,1,Yellow
tunisia,2023-06-19,32.0,24.0,28.0,22.2,0.001,46.1,historical,1,Yellow
tunisia,2023-06-20,34.0,24.0,28.4,22.3,0.001,49.0,historical,1,Yellow
tunisia,2023-06-21,37.7,24.0,30.0,19.5,0.0,40.8,historical,1,Yellow
tunisia,2023-06-22,39.9,21.1,29.6,22.2,0.0,53.4,historical,2,Orange
tunisia,2023-06-23,34.9,23.0,28.1,23.9,0.001,64.0,historical,1,Yellow
tunisia,2023-06-24,31.9,24.0,27.3,27.6,0.001,52.5,historical,1,Yellow
tunisia,2023-06-25,32.0,22.0,26.7,26.5,0.0,62.1,historical,1,Yellow
tunisia,2023-06-26,32.9,23.0,27.6,27.6,0.0,55.4,historical,1,Yellow
tunisia,2023-06-27,33.9,21.0,27.9,24.0,0.0,58.0,historical,1,Yellow
tunisia,2023-06-28,34.9,23.9,28.8,18.4,0.0,50.2,historical,1,Yellow
tunisia,2023-06-29,33.0,20.9,26.6,18.4,0.0,66.0,historical,1,Yellow
tunisia,2023-06-30,33.0,22.0,27.2,22.3,0.0,70.5,historical,1,Yellow
tunisia,2023-07-01,31.0,23.4,26.7,33.3,0.0,59.3,historical,1,Yellow
tunisia,2023-07-02,31.9,23.0,26.9,33.4,0.005,55.4,historical,1,Yellow
tunisia,2023-07-03,33.7,23.0,28.0,24.1,0.0,52.8,historical,1,Yellow
tunisia,2023-07-04,32.1,23.0,27.2,18.3,0.0,60.9,historical,1,Yellow
tunisia,2023-07-05,34.0,21.0,27.1,14.7,0.0,65.5,historical,1,Yellow
tunisia,2023-07-06,37.9,22.0,30.2,21.6,0.0,52.7,historical,2,Orange
tunisia,2023-07-07,42.9,25.4,33.0,25.8,0.0,50.5,historical,2,Orange
tunisia,2023-07-08,44.8,28.0,33.8,20.6,0.0,48.4,historical,2,Orange
tunisia,2023-07-09,41.0,26.0,32.3,20.5,0.0,61.8,historical,2,Orange
tunisia,2023-07-10,38.0,25.0,30.9,13.0,0.0,67.7,historical,1,Yellow
tunisia,2023-07-11,39.9,25.0,31.3,18.4,0.0,64.6,historical,1,Yellow
tunisia,2023-07-12,41.9,26.0,33.7,22.3,0.013,46.2,historical,2,Orange
tunisia,2023-07-13,39.9,28.9,33.5,22.3,0.0,38.6,historical,2,Orange
tunisia,2023-07-14,35.9,25.0,29.6,18.3,0.0,70.2,historical,1,Yellow
tunisia,2023-07-15,43.8,24.0,32.5,20.5,0.003,55.0,historical,2,Orange
tunisia,2023-07-16,39.9,24.9,32.3,18.2,0.0,59.5,historical,1,Yellow
tunisia,2023-07-17,41.0,25.9,32.3,14.8,0.0,62.7,historical,2,Orange
tunisia,2023-07-18,39.8,26.0,33.4,20.4,0.0,44.2,historical,2,Orange
tunisia,2023-07-19,45.9,25.0,35.2,14.8,0.0,34.4,historical,2,Orange
tunisia,2023-07-20,40.0,25.0,33.0,18.5,0.0,48.8,historical,1,Yellow
tunisia,2023-07-21,43.9,25.0,33.9,18.3,0.0,50.1,historical,2,Orange
tunisia,2023-07-22,41.9,27.9,34.3,18.4,0.0,46.6,historical,2,Orange
tunisia,2023-07-23,43.2,27.0,35.1,13.8,0.0,51.8,historical,2,Orange
tunisia,2023-07-24,48.9,30.9,40.1,25.9,0.0,17.5,historical,2,Orange
tunisia,2023-07-25,42.9,29.0,35.8,31.5,0.0,30.1,historical,2,Orange
tunisia,2023-07-26,32.9,26.0,28.9,35.0,0.0,56.9,historical,1,Yellow
tunisia,2023-07-27,32.9,24.9,27.7,25.6,0.0,56.1,historical,1,Yellow
tunisia,2023-07-28,38.9,25.9,31.0,34.0,0.0,60.5,historical,2,Orange
tunisia,2023-07-29,34.9,27.0,30.4,21.3,0.0,77.0,historical,1,Yellow
tunisia,2023-07-30,34.1,24.0,29.5,22.3,0.0,70.7,historical,1,Yellow
tunisia,2023-07-31,36.9,25.0,30.3,31.5,0.0,58.4,historical,2,Orange
tunisia,2023-08-01,35.0,26.0,30.0,24.1,0.0,54.0,historical,1,Yellow
tunisia,2023-08-02,35.0,25.0,29.1,16.6,0.0,64.1,historical,1,Yellow
tunisia,2023-08-03,37.9,24.0,31.4,16.5,0.0,60.5,historical,1,Yellow
tunisia,2023-08-04,33.9,22.0,27.9,37.0,1.891,67.1,historical,1,Yellow
tunisia,2023-08-05,30.0,23.0,25.9,42.4,6.758,53.7,historical,1,Yellow
tunisia,2023-08-06,32.0,23.9,27.0,35.2,0.0,52.4,historical,1,Yellow
tunisia,2023-08-07,31.0,22.7,26.2,35.2,0.0,55.6,historical,1,Yellow
tunisia,2023-08-08,30.0,20.1,24.9,18.4,0.0,60.4,historical,0,Green
tunisia,2023-08-09,31.0,18.0,24.8,16.5,0.0,65.6,historical,1,Yellow
tunisia,2023-08-10,32.0,18.0,25.5,24.1,0.0,63.6,historical,1,Yellow
tunisia,2023-08-11,33.6,20.0,26.8,24.1,0.0,68.5,historical,1,Yellow
tunisia,2023-08-12,33.0,22.0,27.2,18.4,0.0,69.1,historical,1,Yellow
tunisia,2023-08-13,33.0,21.0,27.0,16.6,0.0,62.4,historical,1,Yellow
tunisia,2023-08-14,33.9,20.0,27.1,22.9,0.0,63.5,historical,1,Yellow
tunisia,2023-08-15,34.0,25.7,29.1,20.5,0.0,61.2,historical,1,Yellow
tunisia,2023-08-16,34.0,24.0,29.2,18.4,0.0,58.5,historical,1,Yellow
tunisia,2023-08-17,36.0,20.0,28.7,16.6,0.0,53.1,historical,1,Yellow
tunisia,2023-08-18,38.9,22.0,30.8,20.5,0.0,49.2,historical,2,Orange
tunisia,2023-08-19,33.9,24.0,28.7,25.8,0.001,70.7,historical,1,Yellow
tunisia,2023-08-20,35.0,24.8,29.1,25.0,0.0,65.1,historical,1,Yellow
tunisia,2023-08-21,33.3,25.0,29.0,27.6,0.0,68.2,historical,1,Yellow
tunisia,2023-08-22,35.0,25.0,29.6,29.3,0.001,63.9,historical,1,Yellow
tunisia,2023-08-23,35.0,25.0,29.3,24.0,0.0,64.0,historical,1,Yellow
tunisia,2023-08-24,34.9,23.9,29.2,18.5,0.0,67.7,historical,1,Yellow
tunisia,2023-08-25,37.0,23.0,30.9,20.5,0.0,54.2,historical,2,Orange
tunisia,2023-08-26,35.1,25.0,30.3,16.5,0.0,68.6,historical,1,Yellow
tunisia,2023-08-27,44.9,24.0,33.3,44.4,0.0,50.9,historical,3,Red
tunisia,2023-08-28,30.0,24.0,27.2,35.2,0.002,48.2,historical,1,Yellow
tunisia,2023-08-29,30.9,23.0,26.0,33.3,0.049,55.1,historical,1,Yellow
tunisia,2023-08-30,31.0,19.0,25.8,19.5,0.0,63.1,historical,1,Yellow
tunisia,2023-08-31,30.0,21.9,25.7,17.5,0.0,64.1,historical,0,Green
tunisia,2023-09-01,30.8,18.0,25.5,20.6,0.0,58.5,historical,1,Yellow
tunisia,2023-09-02,33.0,24.0,27.9,22.4,0.0,61.5,historical,1,Yellow
tunisia,2023-09-03,33.0,25.0,28.3,20.5,0.0,67.7,historical,1,Yellow
tunisia,2023-09-04,31.1,23.0,26.9,22.2,0.188,72.7,historical,1,Yellow
tunisia,2023-09-05,29.1,23.0,25.8,29.3,0.005,64.7,historical,1,Yellow
tunisia,2023-09-06,30.0,22.8,25.7,29.3,0.0,67.2,historical,1,Yellow
tunisia,2023-09-07,31.0,22.0,25.9,31.6,0.0,68.7,historical,1,Yellow
tunisia,2023-09-08,32.0,22.4,26.3,24.9,0.0,65.7,historical,1,Yellow
tunisia,2023-09-09,31.0,22.9,25.8,21.3,0.0,69.2,historical,1,Yellow
tunisia,2023-09-10,33.0,20.0,25.8,20.5,0.0,69.2,historical,1,Yellow
tunisia,2023-09-11,33.0,19.0,25.6,18.4,0.004,72.3,historical,1,Yellow
tunisia,2023-09-12,34.0,19.0,27.2,22.2,0.002,65.8,historical,1,Yellow
tunisia,2023-09-13,35.1,23.0,28.8,18.4,0.0,58.3,historical,1,Yellow
tunisia,2023-09-14,34.8,24.0,29.0,14.9,0.0,62.2,historical,1,Yellow
tunisia,2023-09-15,35.0,24.0,29.4,20.5,0.003,52.1,historical,1,Yellow
tunisia,2023-09-16,37.9,26.0,30.1,20.5,0.194,58.2,historical,2,Orange
tunisia,2023-09-17,36.0,25.8,30.0,22.3,0.001,55.8,historical,2,Orange
tunisia,2023-09-18,37.9,24.1,29.6,16.6,0.0,59.6,historical,1,Yellow
tunisia,2023-09-19,33.0,23.0,28.4,16.5,0.003,75.0,historical,1,Yellow
tunisia,2023-09-20,32.8,25.8,27.9,16.5,0.025,79.5,historical,1,Yellow
tunisia,2023-09-21,33.0,23.0,27.6,22.2,0.0,74.2,historical,1,Yellow
tunisia,2023-09-22,30.2,23.9,26.6,27.6,0.0,78.7,historical,1,Yellow
tunisia,2023-09-23,28.6,23.0,25.7,28.3,0.037,62.7,historical,1,Yellow
tunisia,2023-09-24,27.0,21.0,23.6,33.3,0.001,52.5,historical,1,Yellow
tunisia,2023-09-25,28.0,19.0,23.0,29.4,0.001,57.1,historical,1,Yellow
tunisia,2023-09-26,26.2,20.8,22.8,31.5,1.336,66.9,historical,1,Yellow
tunisia,2023-09-27,29.0,21.0,24.3,29.3,0.0,69.1,historical,1,Yellow
tunisia,2023-09-28,30.9,20.0,24.6,20.5,0.0,69.5,historical,1,Yellow
tunisia,2023-09-29,29.0,20.9,24.1,24.0,0.0,72.3,historical,1,Yellow
tunisia,2023-09-30,29.1,20.4,23.9,26.4,0.014,72.5,historical,1,Yellow
tunisia,2023-10-01,29.0,20.0,24.0,18.4,0.0,73.2,historical,0,Green
tunisia,2023-10-02,28.0,18.0,22.9,18.4,0.004,80.2,historical,0,Green
tunisia,2023-10-03,29.0,17.0,23.1,13.1,0.003,80.4,historical,0,Green
tunisia,2023-10-04,31.9,17.0,23.4,22.0,0.197,73.1,historical,1,Yellow
tunisia,2023-10-05,30.0,19.0,24.4,23.0,0.014,66.7,historical,1,Yellow
tunisia,2023-10-06,28.0,20.0,23.5,19.2,0.0,69.5,historical,0,Green
tunisia,2023-10-07,28.0,20.0,23.0,20.5,0.0,75.1,historical,1,Yellow
tunisia,2023-10-08,27.2,18.0,22.6,18.3,0.0,76.1,historical,0,Green
tunisia,2023-10-09,28.0,19.8,23.1,18.2,0.001,78.2,historical,0,Green
tunisia,2023-10-10,29.0,18.0,22.8,12.1,0.0,78.9,historical,0,Green
tunisia,2023-10-11,31.1,16.8,23.2,14.8,0.188,72.0,historical,1,Yellow
tunisia,2023-10-12,32.0,18.0,23.7,11.2,0.001,64.9,historical,1,Yellow
tunisia,2023-10-13,32.0,18.0,24.1,13.0,0.001,59.0,historical,1,Yellow
tunisia,2023-10-14,33.1,16.0,24.6,12.8,0.001,47.2,historical,1,Yellow
tunisia,2023-10-15,31.9,19.0,24.4,18.4,0.0,50.5,historical,1,Yellow
tunisia,2023-10-16,31.0,19.8,24.5,12.9,0.0,67.3,historical,1,Yellow
tunisia,2023-10-17,33.1,19.0,25.0,12.9,0.0,57.6,historical,1,Yellow
tunisia,2023-10-18,37.9,18.0,26.4,18.2,0.001,45.6,historical,1,Yellow
tunisia,2023-10-19,34.0,18.5,26.3,14.7,0.0,46.8,historical,1,Yellow
tunisia,2023-10-20,33.1,19.1,25.8,36.9,0.0,50.0,historical,1,Yellow
tunisia,2023-10-21,27.0,19.0,22.8,22.2,0.829,62.3,historical,1,Yellow
tunisia,2023-10-22,28.7,18.9,23.3,24.0,0.0,66.2,historical,1,Yellow
tunisia,2023-10-23,33.1,21.1,26.2,20.5,0.0,70.0,historical,1,Yellow
tunisia,2023-10-24,30.1,21.0,24.6,25.8,0.005,71.0,historical,1,Yellow
tunisia,2023-10-25,27.0,21.0,23.0,25.8,0.0,65.7,historical,1,Yellow
tunisia,2023-10-26,28.9,19.0,23.2,20.4,0.0,59.1,historical,1,Yellow
tunisia,2023-10-27,28.0,19.0,23.4,29.5,0.0,65.1,historical,1,Yellow
tunisia,2023-10-28,29.0,20.8,23.5,18.3,0.0,67.0,historical,0,Green
tunisia,2023-10-29,29.0,22.1,25.4,25.5,0.004,71.6,historical,1,Yellow
tunisia,2023-10-30,31.9,23.0,27.1,29.4,0.0,59.4,historical,1,Yellow
tunisia,2023-10-31,28.0,19.0,23.0,27.6,0.0,66.4,historical,1,Yellow
tunisia,2023-11-01,27.0,19.0,22.9,24.1,0.0,65.5,historical,1,Yellow
tunisia,2023-11-02,31.0,17.0,23.3,20.4,0.0,58.2,historical,1,Yellow
tunisia,2023-11-03,26.0,18.1,22.1,35.0,0.002,47.5,historical,1,Yellow
tunisia,2023-11-04,23.1,15.9,19.4,31.5,0.198,55.9,historical,0,Green
tunisia,2023-11-05,28.0,17.1,21.9,27.8,0.0,47.3,historical,1,Yellow
tunisia,2023-11-06,26.9,16.1,21.3,17.0,0.0,73.4,historical,0,Green
tunisia,2023-11-07,24.0,18.1,21.2,24.0,0.016,77.6,historical,0,Green
tunisia,2023-11-08,22.0,15.0,18.8,20.5,0.005,62.9,historical,0,Green
tunisia,2023-11-09,22.7,13.8,18.1,16.4,0.19,60.3,historical,0,Green
tunisia,2023-11-10,23.0,16.0,19.5,19.3,0.043,57.9,historical,0,Green
tunisia,2023-11-11,24.0,17.1,20.0,27.4,0.214,62.1,historical,0,Green
tunisia,2023-11-12,26.9,20.0,22.0,38.6,0.01,59.4,historical,1,Yellow
tunisia,2023-11-13,26.0,17.2,21.1,22.3,0.0,65.3,historical,1,Yellow
tunisia,2023-11-14,29.0,15.1,20.2,16.3,0.0,64.2,historical,0,Green
tunisia,2023-11-15,26.0,15.8,20.3,26.0,0.0,65.1,historical,1,Yellow
tunisia,2023-11-16,25.0,16.0,20.0,20.4,0.001,68.4,historical,0,Green
tunisia,2023-11-17,25.0,14.0,19.5,24.1,0.0,74.7,historical,0,Green
tunisia,2023-11-18,21.0,17.0,18.8,33.4,0.0,62.9,historical,0,Green
tunisia,2023-11-19,24.0,14.0,17.7,16.5,0.028,72.5,historical,0,Green
tunisia,2023-11-20,29.1,13.0,19.1,16.3,0.0,65.8,historical,0,Green
tunisia,2023-11-21,24.9,14.0,18.0,32.5,1.886,67.8,historical,0,Green
tunisia,2023-11-22,18.0,13.9,15.5,20.5,0.695,73.3,historical,0,Green
tunisia,2023-11-23,18.0,13.0,15.3,25.8,10.64,86.2,historical,1,Yellow
tunisia,2023-11-24,19.0,11.2,15.5,18.5,0.645,81.2,historical,0,Green
tunisia,2023-11-25,18.0,14.2,16.3,55.3,0.111,63.6,historical,1,Yellow
tunisia,2023-11-26,18.0,11.0,13.8,27.7,1.025,68.4,historical,0,Green
tunisia,2023-11-27,20.0,9.8,14.3,12.8,0.0,65.7,historical,0,Green
tunisia,2023-11-28,21.0,13.0,16.7,34.1,0.067,62.2,historical,0,Green
tunisia,2023-11-29,21.0,13.0,16.7,22.1,3.314,81.7,historical,0,Green
tunisia,2023-11-30,27.0,11.9,18.4,20.3,0.0,63.4,historical,1,Yellow
tunisia,2023-12-01,23.9,15.0,19.7,31.6,0.0,30.5,historical,0,Green
tunisia,2023-12-02,20.0,16.0,18.3,27.7,0.0,49.7,historical,0,Green
tunisia,2023-12-03,17.0,12.9,15.1,33.3,0.423,65.7,historical,0,Green
tunisia,2023-12-04,19.0,9.9,14.1,18.3,0.0,63.7,historical,0,Green
tunisia,2023-12-05,17.8,11.9,14.9,24.0,1.249,70.3,historical,0,Green
tunisia,2023-12-06,14.1,11.8,13.0,14.6,2.178,85.5,historical,0,Green
tunisia,2023-12-07,17.0,9.1,12.9,26.7,0.03,77.3,historical,0,Green
tunisia,2023-12-08,16.0,8.9,11.8,20.6,9.987,88.7,historical,0,Green
tunisia,2023-12-09,19.0,13.0,15.4,27.8,9.759,82.3,historical,0,Green
tunisia,2023-12-10,20.0,12.0,16.3,47.6,0.003,75.7,historical,1,Yellow
tunisia,2023-12-11,22.0,14.9,17.6,20.6,0.0,71.2,historical,0,Green
tunisia,2023-12-12,26.0,13.0,17.8,22.2,0.0,64.3,historical,1,Yellow
tunisia,2023-12-13,24.0,13.0,17.6,16.6,0.0,63.9,historical,0,Green
tunisia,2023-12-14,18.0,12.0,14.6,29.4,0.021,74.2,historical,0,Green
tunisia,2023-12-15,17.0,10.9,13.1,33.4,2.532,79.1,historical,0,Green
tunisia,2023-12-16,15.0,11.0,12.9,38.9,3.402,70.2,historical,0,Green
tunisia,2023-12-17,16.0,10.9,13.5,20.6,6.722,71.1,historical,0,Green
tunisia,2023-12-18,16.0,11.9,13.9,22.4,20.63,91.7,historical,1,Yellow
tunisia,2023-12-19,16.8,11.7,13.7,22.0,1.31,87.9,historical,0,Green
tunisia,2023-12-20,17.0,11.0,13.9,26.9,0.005,75.3,historical,0,Green
tunisia,2023-12-21,16.3,13.0,14.1,35.2,0.816,75.7,historical,0,Green
tunisia,2023-12-22,19.0,15.1,16.9,45.6,0.004,68.8,historical,1,Yellow
tunisia,2023-12-23,19.0,15.7,16.9,53.4,0.0,66.2,historical,1,Yellow
tunisia,2023-12-24,19.0,13.0,15.6,26.8,0.0,74.5,historical,0,Green
tunisia,2023-12-25,18.0,10.0,13.4,16.5,0.0,81.9,historical,0,Green
tunisia,2023-12-26,18.0,8.0,12.2,9.3,0.007,86.0,historical,0,Green
tunisia,2023-12-27,18.0,8.0,11.5,11.0,0.0,87.6,historical,0,Green
tunisia,2023-12-28,19.0,6.9,12.2,12.9,0.196,85.7,historical,0,Green
tunisia,2023-12-29,19.0,10.0,13.3,7.5,0.0,85.9,historical,0,Green
tunisia,2023-12-30,17.0,8.0,12.7,9.2,0.0,90.1,historical,0,Green
tunisia,2023-12-31,20.0,10.8,14.2,12.9,0.0,84.0,historical,0,Green
tunisia,2024-01-01,19.0,9.0,13.7,14.4,0.0,79.2,historical,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,19.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,25.0,,,,scraped,0,Green
Gabes,2026-03-03,,,21.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,12.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,23.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,20.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,24.0,,,,scraped,0,Green
Gabes,2026-03-03,,,18.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,21.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,25.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,17.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,14.0,,,,scraped,0,Green
Gabes,2026-03-03,,,13.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,20.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,20.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,18.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,18.0,,,,scraped,0,Green
Gabes,2026-03-03,,,16.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,24.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,25.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,20.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,23.0,,,,scraped,0,Green
Gabes,2026-03-03,,,13.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,23.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,21.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,25.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,13.0,,,,scraped,0,Green
Gabes,2026-03-03,,,18.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,14.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,12.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,12.0,,,,scraped,0,Green
Sousse,2026-03-03,,,18.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,19.0,,,,scraped,0,Green
Gabes,2026-03-03,,,13.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,19.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,16.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,15.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,20.0,,,,scraped,0,Green
Gabes,2026-03-03,,,18.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,25.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,17.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,21.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,22.0,,,,scraped,0,Green
Gabes,2026-03-03,,,23.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,22.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,13.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,12.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,16.0,,,,scraped,0,Green
Gabes,2026-03-03,,,12.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,15.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,16.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,24.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,24.0,,,,scraped,0,Green
Gabes,2026-03-03,,,16.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,20.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,23.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
Sfax,2026-03-03,,,13.0,,,,scraped,0,Green
Sousse,2026-03-03,,,13.0,,,,scraped,0,Green
Bizerte,2026-03-03,,,13.0,,,,scraped,0,Green
Gabes,2026-03-03,,,16.0,,,,scraped,0,Green
Kairouan,2026-03-03,,,24.0,,,,scraped,0,Green
Nabeul,2026-03-03,,,12.0,,,,scraped,0,Green
Monastir,2026-03-03,,,15.0,,,,scraped,0,Green
Tunis,2026-03-03,,,12.0,,,,scraped,0,Green
